26-06-09 22:58:00.553 - INFO: time: 14.27 train epoch 0:[4400/64610(7%)]train lambda:  1024    Avg_loss:  21.689850745746316 avg_detail: Loss: 21.6899 |mse_loss: 0.021181 |ssim_loss: 0.021181 |lpips_loss: 0.021181 |bpp_y: 1.003296 |bpp_offset: 0.128698 |bpp_z: 0.129073 |   Loss: 9.436737060546875  
26-06-09 22:58:15.700 - INFO: time: 15.15 train epoch 0:[4800/64610(7%)]train lambda:  1024    Avg_loss:  20.433703760140748 avg_detail: Loss: 20.4337 |mse_loss: 0.019955 |ssim_loss: 0.019955 |lpips_loss: 0.019955 |bpp_y: 1.014931 |bpp_offset: 0.128698 |bpp_z: 0.129092 |   Loss: 5.87555456161499  
26-06-09 22:58:30.520 - INFO: time: 14.82 train epoch 0:[5200/64610(8%)]train lambda:  1024    Avg_loss:  19.3059118669337 avg_detail: Loss: 19.3059 |mse_loss: 0.018853 |ssim_loss: 0.018853 |lpips_loss: 0.018853 |bpp_y: 1.024439 |bpp_offset: 0.128698 |bpp_z: 0.129108 |   Loss: 5.111730575561523  
26-06-09 22:58:45.271 - INFO: time: 14.75 train epoch 0:[5600/64610(9%)]train lambda:  1024    Avg_loss:  18.282807270912574 avg_detail: Loss: 18.2828 |mse_loss: 0.017854 |ssim_loss: 0.017854 |lpips_loss: 0.017854 |bpp_y: 1.035888 |bpp_offset: 0.128699 |bpp_z: 0.129127 |   Loss: 4.9629716873168945  
26-06-09 22:59:13.277 - INFO: time: 28.01 train epoch 0:[6000/64610(9%)]train lambda:  1024    Avg_loss:  17.358995258252566 avg_detail: Loss: 17.3590 |mse_loss: 0.016952 |ssim_loss: 0.016952 |lpips_loss: 0.016952 |bpp_y: 1.046665 |bpp_offset: 0.128698 |bpp_z: 0.129144 |   Loss: 4.671091079711914  
26-06-09 22:59:28.299 - INFO: time: 15.02 train epoch 0:[6400/64610(10%)]train lambda:  1024    Avg_loss:  16.537353531400512 avg_detail: Loss: 16.5374 |mse_loss: 0.016150 |ssim_loss: 0.016150 |lpips_loss: 0.016150 |bpp_y: 1.056862 |bpp_offset: 0.128698 |bpp_z: 0.129159 |   Loss: 4.430726051330566  
26-06-09 22:59:43.145 - INFO: time: 14.85 train epoch 0:[6800/64610(11%)]train lambda:  1024    Avg_loss:  15.801561836910585 avg_detail: Loss: 15.8016 |mse_loss: 0.015431 |ssim_loss: 0.015431 |lpips_loss: 0.015431 |bpp_y: 1.068034 |bpp_offset: 0.128697 |bpp_z: 0.129177 |   Loss: 3.3667426109313965  
26-06-09 22:59:57.476 - INFO: time: 14.33 train epoch 0:[7200/64610(11%)]train lambda:  1024    Avg_loss:  15.089825642889533 avg_detail: Loss: 15.0898 |mse_loss: 0.014736 |ssim_loss: 0.014736 |lpips_loss: 0.014736 |bpp_y: 1.081245 |bpp_offset: 0.128697 |bpp_z: 0.129199 |   Loss: 2.219050884246826  
26-06-09 23:00:12.876 - INFO: time: 15.40 train epoch 0:[7600/64610(12%)]train lambda:  1024    Avg_loss:  14.428098017484984 avg_detail: Loss: 14.4281 |mse_loss: 0.014090 |ssim_loss: 0.014090 |lpips_loss: 0.014090 |bpp_y: 1.094579 |bpp_offset: 0.128697 |bpp_z: 0.129221 |   Loss: 1.5232737064361572  
26-06-09 23:00:27.210 - INFO: time: 14.33 train epoch 0:[8000/64610(12%)]train lambda:  1024    Avg_loss:  13.828186757557399 avg_detail: Loss: 13.8282 |mse_loss: 0.013504 |ssim_loss: 0.013504 |lpips_loss: 0.013504 |bpp_y: 1.106200 |bpp_offset: 0.128698 |bpp_z: 0.129243 |   Loss: 2.103889226913452  
